util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
0.03261844,74,0,0.01769823,10000.0,2,0,0,0,0.0,0.02636941
0.016157598000000002,54,0,0.13228734,6500.0,12,0,1,0,1.0,0.07561312
0.043433317,66,0,0.122751442,8838.0,11,0,1,0,1.0,0.05651351
0.13806896300000002,49,0,0.184686605,16416.0,7,0,2,0,2.0,0.053253636
0.048248794000000005,72,0,0.028485757,2000.0,3,0,0,0,0.0,0.046700984
0.7088565,40,0,1.024195161,5000.0,11,0,2,0,0.0,0.4560546
0.238847078,65,0,0.275171982,6395.0,9,0,1,0,0.0,0.08675553
0.169736878,47,0,0.231420333,10750.0,5,0,1,0,5.0,0.07130707
0.25205005,51,0,0.418215127,7641.0,13,0,1,0,2.0,0.15721524
0.0,60,0,1959.0,,16,0,1,0,,0.07971984
0.62168016,71,0,1.5284943009999998,5000.0,27,0,2,0,0.0,0.38622153
0.007644915,53,0,4519.0,0.0,13,0,2,0,0.0,0.04718823
0.9999999,38,1,0.005524861999999999,3076.0,1,0,0,1,0.0,0.7980278
0.00164404,49,0,0.00639872,5000.0,5,0,0,0,0.0,0.057050537
0.048459763,37,0,0.174757282,4737.0,7,0,2,0,0.0,0.04377852
0.268936553,46,0,0.362637363,8826.0,8,0,1,0,2.0,0.08770355
0.082840605,59,0,1144.0,,13,0,1,0,3.0,0.028528713
0.939637723,58,0,0.859190135,6000.0,23,0,2,0,4.0,0.49432963
0.162020536,48,0,0.353036045,12400.0,9,0,2,0,1.0,0.1090007
1.035928144,22,0,0.00394633,3800.0,1,0,0,0,0.0,0.6130793
0.370774548,63,0,0.203163713,15740.0,8,0,3,0,0.0,0.07051083
0.496059843,45,0,1.314310799,1138.0,9,0,0,0,0.0,0.3607229
1.161118509,52,4,0.581637072,2308.0,7,2,1,1,3.0,0.965511
0.092732744,56,0,0.258735829,6438.0,4,0,1,0,1.0,0.030522462
0.0,69,0,1.043978011,2000.0,10,0,2,0,0.0,0.12819478
0.0,30,0,0.5137247770000001,5500.0,11,0,2,0,0.0,0.2162382
0.842635458,59,1,0.517640573,5441.0,11,0,1,0,2.0,0.46329764
0.351527079,62,1,0.190404642,19300.0,14,0,2,0,4.0,0.2467255
0.048880737,67,0,0.093181364,5000.0,15,0,0,0,1.0,0.08572098
0.208616612,82,0,0.372331155,4589.0,14,0,1,0,0.0,0.08903506
0.00839832,45,0,0.08172394200000001,14083.0,6,0,0,0,1.0,0.03380329
0.099360625,52,0,0.015517517,6250.0,8,0,0,0,3.0,0.06264009
0.038774376,62,0,0.012654273,6400.0,8,0,0,0,0.0,0.021437425
0.039858032,51,0,82.0,,5,0,0,0,0.0,0.040475752
0.056293464,48,0,0.019796041,5000.0,4,0,0,0,0.0,0.04232751
0.507788218,59,0,0.354635569,8574.0,19,0,2,0,0.0,0.21924081
0.118887475,30,0,360.0,,3,0,0,0,0.0,0.098461114
0.9999999,66,0,0.0,,0,0,0,0,0.0,0.2890753
0.001422906,47,0,0.221502714,10500.0,11,0,1,0,0.0,0.049627647
0.000954502,75,0,0.0,,1,0,0,0,,0.078823686
0.9999999,31,0,100.0,,1,0,0,0,0.0,0.42109656
0.258327012,49,0,1973.0,,5,0,1,0,1.0,0.05883491
0.0,70,0,140.0,,7,0,0,0,0.0,0.046655163
0.015538291,29,0,0.132955681,3000.0,4,0,0,0,0.0,0.06347003
0.0,43,1,1332.0,,6,0,1,0,0.0,0.24188302
0.170764697,32,0,0.122587376,3833.0,4,0,0,0,0.0,0.09535389
0.032405355,68,0,0.200636163,4086.0,12,0,1,0,0.0,0.045383174
0.13732238800000002,42,0,0.4897660820000001,6155.0,15,0,2,0,3.0,0.15508261
0.018993883,55,0,0.281399632,5429.0,5,0,0,0,1.0,0.041137755
0.9999999,44,0,0.151701596,5200.0,4,0,0,0,2.0,0.31953093
0.339423689,51,0,0.368493623,2900.0,3,0,1,0,1.0,0.14273334
0.996281145,68,0,0.338617349,4541.0,6,1,1,2,0.0,0.85077006
0.038778214,53,0,0.6324398,2200.0,11,0,1,0,3.0,0.09258203
1.081836327,35,3,0.291469194,3375.0,3,12,1,0,2.0,0.9564775
0.006797571999999999,74,0,0.29270562,5373.0,6,0,1,0,1.0,0.024599457
0.0,83,0,2.0,,3,0,0,0,,0.07869593
0.02118234,53,0,0.00605934,4785.0,6,0,0,0,2.0,0.058428444
0.023610386,74,0,0.006033008,121000.0,6,0,1,0,0.0,0.03354709
1.017329256,41,0,0.560799556,1800.0,15,0,1,1,0.0,0.83898205
0.039954918,59,0,0.16669831,10533.0,6,0,1,0,1.0,0.022290986
0.0,48,0,0.543452824,9400.0,18,0,1,0,0.0,0.09253483
0.0,69,0,1816.0,,8,0,2,0,1.0,0.042882543
0.9999999,52,0,0.46565624,3100.0,3,0,1,0,0.0,0.30087754
0.053475635999999986,58,0,0.794541092,3333.0,7,0,2,0,0.0,0.05278501
0.048632523,58,0,2793.0,,11,0,1,0,0.0,0.04417172
0.8496200509999999,65,1,0.811621368,3200.0,8,0,2,1,0.0,0.698009
0.028100377000000003,53,0,0.419081512,5900.0,16,0,3,0,0.0,0.08741687
0.842223567,38,0,0.324072382,5470.0,13,0,0,0,1.0,0.37973595
0.208050838,62,1,0.105189481,10000.0,4,0,0,1,0.0,0.43189454
0.057485629,27,0,0.001730436,5200.0,3,0,0,0,0.0,0.060299627
0.010235053,45,0,810.0,,7,0,1,0,0.0,0.035978165
0.012140954,76,0,563.0,,7,0,0,0,0.0,0.03205868
0.7100507709999999,53,0,0.522879661,8500.0,17,1,1,0,3.0,0.7640522
0.01441889,47,0,0.17983481399999998,6416.0,3,0,1,0,0.0,0.035964776
0.298888452,48,0,0.707390237,7333.0,11,0,1,0,2.0,0.19404784
0.220524408,55,0,4130.0,,33,0,1,0,3.0,0.065930665
0.445391021,56,0,0.362748518,8600.0,13,0,2,0,0.0,0.15996887
0.9999999,26,0,0.112577485,5000.0,2,0,1,0,0.0,0.2963867
0.136674533,61,0,102.0,,4,0,0,0,0.0,0.03655697
0.526031598,59,0,0.229108357,2500.0,5,0,0,0,1.0,0.18705654
0.060150761,59,0,1.155971642,5500.0,18,0,5,0,0.0,0.24963765
0.9999999,50,1,0.021124104,2650.0,0,0,0,1,0.0,0.7999985
0.113849303,31,0,1291.0,,10,0,1,0,0.0,0.094114766
0.0016773920000000002,82,0,0.015789473999999998,189.0,8,0,0,0,0.0,0.03648847
0.810621632,72,0,1178.0,,7,0,1,0,0.0,0.14746815
0.113461624,59,0,0.096060166,11700.0,4,0,1,0,2.0,0.021029122
0.472124206,39,1,0.451124852,7600.0,11,0,3,0,0.0,0.3975864
0.10763079,44,1,0.5765705720000001,6000.0,6,0,2,0,0.0,0.21132575
0.822188136,41,1,0.809632107,7474.0,16,0,3,0,3.0,0.7472377
0.111709475,55,0,0.313136132,12575.0,11,0,2,0,2.0,0.041136447
0.565838635,49,0,0.135986401,10000.0,4,0,1,0,1.0,0.20891899
0.036526066,55,0,0.14900229,6113.0,7,0,0,0,2.0,0.04269739
0.322519668,51,2,2217.0,,14,0,1,0,3.0,0.49134928
0.055013599,44,0,0.866169022,3750.0,17,0,1,0,1.0,0.13240597
0.015941259,40,0,1.00479693,3126.0,10,0,1,0,0.0,0.10625181
1.023147514,59,5,0.55824218,5210.0,7,1,1,2,1.0,0.93331665
0.449080448,43,0,0.671508262,9500.0,13,0,5,0,3.0,0.49929112
0.069796118,78,0,0.387922416,5000.0,13,0,1,0,0.0,0.063366584
0.046662223,84,0,0.001941946,9783.0,3,0,0,0,0.0,0.03676257
0.43870351,77,0,0.245748299,3527.0,7,0,0,0,0.0,0.13860871
0.046867109,48,0,0.227854928,7416.0,4,0,1,0,0.0,0.03662423
0.0,44,0,0.477124183,2600.0,3,0,1,0,0.0,0.090287596
0.001853115,50,0,1.161909573,7917.0,19,0,4,0,1.0,0.3381455
0.458593589,50,1,2327.0,,9,0,1,0,0.0,0.37028745
0.042165085,64,2,0.194083996,7166.0,13,1,0,0,2.0,0.69335526
0.0,85,1,0.095791676,4300.0,11,0,0,0,0.0,0.2760226
0.573704852,42,0,0.419358064,10000.0,8,0,1,0,0.0,0.22523707
0.8295677309999999,53,0,0.296282732,5460.0,4,0,0,0,0.0,0.30986926
0.854149802,71,0,0.5250817879999999,3667.0,4,0,2,0,0.0,0.20277809
0.17133273100000002,49,0,0.155684287,9666.0,2,0,1,0,2.0,0.07596518
0.036140342,55,0,0.017464338,7500.0,15,0,0,0,0.0,0.06736695
0.062965302,68,0,0.253106699,7000.0,7,0,1,0,0.0,0.02539314
0.314984003,53,0,0.13794599300000002,9220.0,12,0,0,0,0.0,0.18364094
0.090474601,47,0,0.434578905,8750.0,17,0,2,0,1.0,0.12869592
0.27444146,60,0,0.317325118,5517.0,6,0,1,0,0.0,0.05035678
0.0,55,0,2656.0,,13,0,1,0,0.0,0.059365746
0.00173251,77,0,0.003713225,3500.0,12,0,0,0,1.0,0.08444078
0.258741259,25,0,0.0030606,4900.0,3,0,0,0,0.0,0.13921753
0.179279524,53,0,0.02169783,10000.0,4,0,0,0,1.0,0.14384735
0.485396611,56,1,0.569373794,5700.0,11,1,1,0,2.0,0.69060844
0.111868727,42,0,0.385083995,5416.0,10,0,2,0,2.0,0.07880397
0.284064502,46,0,0.266696853,4416.0,5,0,1,0,4.0,0.07651858
0.882135505,46,3,1.199971019,6900.0,20,0,2,0,0.0,0.85797536
0.949675054,60,0,0.521519596,8317.0,10,0,1,0,0.0,0.32163194
0.061411549,31,0,0.008796481,2500.0,4,0,0,0,0.0,0.054339048
1.005853183,64,0,0.6524789520000001,2137.0,8,0,1,0,0.0,0.32524747
0.0,42,0,1.544712846,6250.0,13,0,2,0,3.0,0.17513087
0.031799091,83,0,0.009272267,3558.0,5,0,0,0,0.0,0.032480087
0.823627206,31,0,0.281622088,5794.0,10,0,0,0,2.0,0.41371632
0.0,35,0,0.33406406,8210.0,7,0,1,0,1.0,0.108164065
0.455211469,40,0,0.5353916679999999,7416.0,9,0,3,0,2.0,0.26065025
0.007614956999999999,87,0,0.005216824,3066.0,6,0,0,0,0.0,0.029601056
0.072740665,66,1,1890.0,,8,0,2,0,0.0,0.14208093
0.348651673,61,0,0.224659817,3600.0,10,0,0,1,0.0,0.4881767
0.9999999,25,0,0.0,820.0,1,0,0,0,0.0,0.3402617
0.016975786,73,0,20.0,,5,0,0,0,1.0,0.033276685
0.019886834,89,0,2852.0,,6,0,2,0,0.0,0.022975974
0.043766847000000005,72,0,0.342705405,3200.0,6,0,1,0,0.0,0.046701707
0.60411027,39,2,0.139972006,5000.0,4,1,0,0,0.0,0.7183743
0.061367693,50,1,2136.0,,6,0,2,0,0.0,0.152087
0.027197175,55,0,0.260740639,14500.0,10,0,1,0,5.0,0.03837772
0.28662653,75,0,0.210478128,9829.0,12,0,1,0,0.0,0.07353462
0.008221103,71,0,0.079592041,10000.0,13,1,1,0,1.0,0.21142617
0.445078459,21,0,9.0,,1,0,0,0,0.0,0.28336608
0.561284122,53,1,671.0,,6,0,0,0,0.0,0.4632683
0.0097369,48,0,0.211789353,10500.0,5,0,1,0,0.0,0.029982995
0.066620496,67,0,0.213913341,11700.0,10,0,2,0,0.0,0.039521985
0.098903613,59,0,1890.0,,10,0,1,0,0.0,0.04229169
0.029850746,26,0,124.0,,3,0,0,0,0.0,0.069514506
0.7331688540000001,49,2,0.585520362,5524.0,11,0,1,0,1.0,0.6372377
0.033694947999999995,46,0,0.050568539,17500.0,7,0,0,0,1.0,0.058220178
0.11099445,68,0,0.010524637,6270.0,6,0,0,0,0.0,0.041853443
0.206344841,49,0,0.215736041,4333.0,6,0,0,0,0.0,0.09665345
0.182431015,50,1,0.6498456579999999,7450.0,13,0,3,0,2.0,0.3102104
0.04306748,69,0,0.227890285,3900.0,5,0,1,0,0.0,0.032000706
0.032283869,41,0,953.0,0.0,3,0,1,0,6.0,0.039657813
0.365114928,33,1,0.332753749,4600.0,9,0,0,0,0.0,0.35336676
0.141831239,52,0,0.120787921,10000.0,7,0,1,0,0.0,0.06992784
0.00015651899999999998,58,0,4824.0,,12,0,5,0,0.0,0.114133045
0.223198632,45,1,0.340931814,5000.0,8,0,1,0,1.0,0.20371003
0.0060967880000000006,40,0,0.54292804,8059.0,12,0,1,0,1.0,0.070084274
0.16609386199999998,55,1,0.299531753,6833.0,20,0,1,0,0.0,0.19776048
0.308865728,68,0,0.614710314,7300.0,12,0,2,0,0.0,0.15317048
0.0,46,0,4117.0,,8,0,2,0,3.0,0.06560313
0.008218771,83,0,13.0,,11,0,0,0,,0.0649047
0.008724266999999999,56,0,1.535464535,1000.0,13,0,1,0,0.0,0.06110437
0.18479664,55,0,0.080061329,15000.0,8,0,0,0,2.0,0.072230406
0.8812733709999999,46,0,0.326557814,3000.0,7,0,0,0,0.0,0.37459132
0.414405494,61,0,1.161170385,6185.0,20,0,2,0,0.0,0.23151462
0.030025159,75,0,0.25791520100000004,5400.0,11,0,2,0,0.0,0.031376537
0.9999999,29,0,0.433084312,4684.0,6,0,1,0,0.0,0.33672395
0.0,68,0,0.072363421,11842.0,4,0,1,0,1.0,0.037715673
0.0,40,0,0.190468255,6000.0,4,0,1,0,0.0,0.06316737
0.002352458,43,1,2181.0,,19,0,4,0,0.0,0.53199124
0.929860483,57,1,2.175515303,1600.0,9,0,1,0,0.0,0.55280495
1.034182522,51,1,0.251655081,12083.0,3,0,1,1,1.0,0.7969535
0.005214104000000001,56,0,0.4367035620000001,10750.0,11,0,3,0,0.0,0.069250934
0.533011272,30,1,0.19001387,6488.0,7,0,1,0,1.0,0.40534192
0.0,79,0,0.000158781,6297.0,8,0,0,0,0.0,0.030017193
0.602794411,21,0,0.884735202,641.0,3,0,0,0,0.0,0.32616717
0.045954046,24,0,0.00062461,1600.0,2,0,0,0,0.0,0.0589481
0.005420849,44,0,0.160911878,7500.0,10,0,1,0,3.0,0.04130126
0.09412941,59,0,2263.0,,3,0,1,0,,0.025376275
0.581114145,48,0,0.400411382,8750.0,11,0,2,0,3.0,0.22153081
0.91790743,36,0,0.618069442,5500.0,7,0,3,0,1.0,0.4208305
0.08935003,39,0,0.374510502,8426.0,13,0,3,0,0.0,0.12015218
0.009962594,83,0,9.0,,3,0,0,0,0.0,0.025467131
0.498926005,28,0,0.199468085,3383.0,9,1,0,0,0.0,0.70654935
0.080836033,72,0,0.8752499,2500.0,10,0,3,0,0.0,0.10303465
0.000468445,41,0,0.207583393,8333.0,11,0,2,1,0.0,0.2757377
0.08606775800000001,69,0,0.015963783999999998,33575.0,18,0,0,0,0.0,0.05607624
0.395463075,43,1,0.775510204,3135.0,8,0,1,0,0.0,0.38653153
0.120881273,48,0,0.392759661,6960.0,5,0,2,0,2.0,0.08082259
0.000378774,37,0,0.21496929,7000.0,7,0,1,0,2.0,0.046339408
0.42880952,48,1,0.7878072490000001,7200.0,12,0,2,0,3.0,0.42888385
0.867618152,60,1,0.080409966,12000.0,6,0,0,2,0.0,0.717628
0.412195148,63,0,0.140076674,10172.0,18,0,0,0,0.0,0.18459228
0.0,54,1,1042.0,,5,0,1,0,0.0,0.18808483
0.821817818,41,0,0.600063131,3167.0,11,0,0,0,0.0,0.517337
0.4407166420000001,31,0,2.4953068590000003,2769.0,42,0,2,0,3.0,0.49495184
0.010468992,79,0,0.003498251,2000.0,8,0,0,0,0.0,0.053960502
0.0,53,0,297.0,0.0,2,0,0,0,3.0,0.08346213
0.469855783,45,1,0.229813665,7083.0,8,0,0,0,3.0,0.37244642
0.5175725179999999,53,1,0.304592315,3200.0,11,0,0,0,1.0,0.5000952
0.094498371,52,0,0.458360232,4646.0,10,0,1,0,1.0,0.08027177
0.6606471939999999,40,0,0.082083662,2533.0,1,0,0,0,0.0,0.28082833
0.0,30,0,742.0,,4,0,0,0,0.0,0.09641048
0.749051452,57,0,0.972131148,3049.0,7,0,2,0,3.0,0.3004425
0.057823696,23,0,0.002701972,3700.0,4,0,0,0,0.0,0.10455946
0.062896855,65,0,883.0,,4,0,1,0,0.0,0.018467601
0.0,62,0,0.473596022,18500.0,19,0,4,0,2.0,0.14915735
0.014409759,60,0,0.6575283789999999,4668.0,11,0,2,0,0.0,0.06960697
0.221242061,53,0,0.46686747,3983.0,9,0,1,0,2.0,0.11802908
0.32966919,54,0,0.114949178,12100.0,11,0,0,0,0.0,0.1588867
0.307042879,30,0,41.0,,2,0,0,0,1.0,0.16448009
0.0,44,0,0.500999714,3500.0,7,0,0,0,0.0,0.10707308
0.661680733,39,0,0.6744631090000001,4702.0,14,0,1,0,3.0,0.38124144
0.054355125,54,0,0.330458693,8000.0,20,0,1,0,2.0,0.074006416
0.0011546389999999998,85,0,0.0,10500.0,7,0,0,0,0.0,0.015175717
0.073926596,57,0,0.054198134,2250.0,4,0,0,0,2.0,0.06952255
0.08892136699999999,63,0,0.170217676,13000.0,14,0,2,0,0.0,0.05240753
0.192992072,51,0,1.681014604,1300.0,10,0,1,0,1.0,0.2013575
0.385857033,58,0,345.0,,5,0,0,1,0.0,0.35141373
1.1579448140000002,36,1,0.072461515,6430.0,9,2,0,0,2.0,0.92700833
0.562836487,37,0,0.211607887,3600.0,3,0,1,0,1.0,0.19379066
0.221336396,63,0,2386.0,,12,0,3,0,0.0,0.09044658
0.055761426,78,0,0.224178962,2100.0,8,0,1,0,0.0,0.03558812
0.0,46,0,320.0,,2,0,0,0,0.0,0.07312533
0.151995435,50,0,0.263338177,9633.0,18,0,2,0,3.0,0.112241164
0.9999999,32,0,708.0,,3,0,0,0,,0.38258466
0.016389215,70,0,34.0,,4,0,0,0,,0.050033603
0.403193613,25,0,0.001999334,3000.0,1,0,0,0,0.0,0.25938123
0.204196492,32,0,824.0,,13,0,0,0,0.0,0.1626747
0.0,59,0,1400.0,,9,0,1,0,0.0,0.050751492
0.949410118,29,0,1.253212756,2100.0,8,2,1,0,0.0,0.8206615
0.017191618999999998,44,0,0.254491486,6400.0,9,0,1,0,0.0,0.048918087
0.328575974,29,0,0.104575163,4130.0,10,0,0,0,0.0,0.22207035
0.0,44,0,1000.0,,5,0,1,0,2.0,0.056450006
0.070976488,61,1,0.245116992,15000.0,21,0,2,0,0.0,0.18502681
0.447501781,54,1,0.13498669900000002,11652.0,21,0,0,0,0.0,0.4930303
0.013664158,76,0,1644.0,,11,0,2,0,0.0,0.041965026
0.053580127000000005,62,0,2830.0,,8,0,2,0,0.0,0.026459312
0.066499696,50,0,0.028398529,73700.0,11,0,1,0,2.0,0.07323785
0.121790497,37,0,0.054244452,2838.0,5,0,0,1,0.0,0.3626831
0.002599395,46,0,0.7536231879999999,2000.0,16,0,1,0,1.0,0.117148556
0.435914102,47,0,0.084808533,13500.0,6,0,0,0,0.0,0.18734881
0.010999421,37,0,0.286883011,11000.0,10,0,2,0,2.0,0.07109095
0.242324146,52,0,2536.0,,12,0,1,0,2.0,0.108864434
0.083469793,83,0,0.019712033,5833.0,9,0,0,0,1.0,0.05617833
0.878297305,51,0,3088.0,,8,0,2,0,0.0,0.2523421
0.467191635,62,0,0.524622049,11310.0,11,0,3,0,0.0,0.13597578
0.16968303199999998,63,0,0.012496876,4000.0,5,0,0,0,2.0,0.06941498
0.992435703,51,4,0.37243323,7450.0,12,2,2,2,2.0,0.9358016
0.390451346,46,0,0.603662751,8681.0,9,0,5,0,3.0,0.42022902
0.028518682000000007,56,0,0.114639099,10833.0,11,0,1,0,0.0,0.0441858
0.017186821,79,0,0.499464477,2800.0,8,0,1,0,0.0,0.040675953
0.064123591,65,0,0.446031746,1889.0,6,0,1,0,0.0,0.035325356
0.0,47,0,2549.0,,6,0,2,0,0.0,0.0632679
0.028596731,75,0,22.0,,6,0,0,0,0.0,0.027104657
0.251937146,53,0,0.022365869,7734.0,3,0,0,0,1.0,0.1673473
0.526119667,67,0,0.288076079,6834.0,10,0,1,0,0.0,0.15922028
0.007514017,47,0,0.200553025,6147.0,6,0,1,0,2.0,0.0309823
0.6011786339999999,57,1,0.35930529,6275.0,10,0,1,0,2.0,0.36671823
0.054712925,43,0,0.434937799,19050.0,12,0,6,0,0.0,0.18825978
0.08534499699999999,66,2,5385.0,,13,0,2,0,,0.2489609
0.07020779099999999,62,0,0.804854831,2100.0,15,0,1,0,0.0,0.10444818
0.223659067,29,0,0.50980905,3822.0,12,0,2,0,0.0,0.19562963
0.9999999,68,0,716.0,,1,0,1,0,,0.2415587
0.0,72,0,0.16559565,8091.0,8,0,1,0,0.0,0.04660555
0.020067345,47,0,0.05854905,9000.0,5,0,1,0,1.0,0.028558949
0.0,22,0,0.007984032,500.0,2,0,0,0,0.0,0.15759474
0.879738206,45,0,0.312068399,6081.0,5,0,0,0,2.0,0.3190084
0.023553811,58,0,0.240662651,6639.0,11,0,2,0,0.0,0.050031528
0.0013457279999999998,63,1,1958.0,,7,0,2,0,0.0,0.10824706
0.957376447,50,0,0.410287746,9000.0,12,0,3,0,0.0,0.3898102
0.35890552299999995,62,0,9.262316911000001,1501.0,7,0,1,0,0.0,0.08650956
0.064499152,83,0,0.012794882,2500.0,3,0,0,0,0.0,0.026254203
0.003508428,61,0,0.001428367,7000.0,10,0,0,0,0.0,0.068789944
0.98840232,30,1,0.193761248,5000.0,9,0,0,0,0.0,0.5911741
0.0,63,0,0.016911617,14900.0,5,0,0,0,0.0,0.04720023
0.644920917,41,0,0.633273345,5000.0,7,0,2,0,0.0,0.2981007
0.773515493,52,0,0.16848285899999998,39000.0,7,0,2,0,2.0,0.18570165
0.08038754099999999,49,1,3540.0,,11,1,3,0,1.0,0.60460186
0.169112121,47,1,1874.0,,12,0,1,0,1.0,0.24096449
0.027206985,68,0,0.082159624,851.0,9,0,0,0,0.0,0.048186623
0.9999999,52,4,0.247944339,7904.0,13,2,1,1,0.0,0.89280516
0.043664944,72,0,35.0,,4,0,0,0,0.0,0.028760463
0.237252291,55,0,0.546207685,7000.0,18,0,3,0,0.0,0.18549082
0.104782259,62,0,0.275951353,12744.0,5,0,1,0,2.0,0.035861593
0.281383047,50,1,1.077709152,8904.0,10,0,4,0,0.0,0.5678713
0.015305576,69,0,36.0,,16,0,0,0,0.0,0.08368589
0.0,63,0,1476.0,,7,0,1,0,0.0,0.035095643
0.156092195,71,0,93.0,,2,0,0,0,0.0,0.047677584
0.9999999,51,2,0.321071571,2500.0,5,0,1,0,0.0,0.69791955
0.061255393,42,0,1.138157895,455.0,3,0,0,0,2.0,0.10753018
0.9999999,79,0,0.79905313,1900.0,2,0,1,0,0.0,0.21764582
0.63091623,52,0,0.458205573,7500.0,5,0,2,0,0.0,0.1908166
0.08886438099999999,64,0,0.218361375,8201.0,11,0,1,0,0.0,0.04632367
0.382539154,63,0,0.331839338,5800.0,3,0,1,0,0.0,0.09084834
0.9999999,65,1,0.35889702700000004,2320.0,11,0,0,0,0.0,0.5955912
0.667473409,31,1,0.165882925,6166.0,9,0,0,0,0.0,0.41647816
0.033474861,64,1,550.0,,6,0,1,0,,0.11930522
0.198327577,74,0,0.057336078,3400.0,5,0,0,0,0.0,0.06710149
0.041917754,61,0,0.537667411,3583.0,6,0,1,0,1.0,0.045249376
0.016842105,58,0,0.096195977,5020.0,9,0,0,0,0.0,0.068089604
0.050290079,65,0,2455.0,,3,0,1,0,,0.029262858
0.8163237390000001,73,4,0.430905378,2937.0,12,0,1,0,0.0,0.71576214
0.005162671,72,1,3055.0,,7,0,2,0,0.0,0.09268507
0.74385123,58,0,0.06637733,3916.0,3,0,0,0,1.0,0.30844864
0.033904116,69,0,0.53541709,4926.0,9,0,1,0,3.0,0.05791784
0.423687266,69,0,0.205025573,4496.0,4,0,0,0,1.0,0.11994527
0.7652280379999999,60,3,0.571650552,5791.0,17,0,2,1,0.0,0.8762464
0.003506443,44,1,0.880095923,1667.0,12,0,1,0,2.0,0.3596005
0.075533425,61,0,0.161002826,13800.0,5,0,1,0,2.0,0.026834162
0.0,63,0,0.646470956,1600.0,11,0,1,1,0.0,0.5096462
0.679313387,53,1,0.443594871,8500.0,18,0,2,0,1.0,0.49622533
0.00915968,64,0,276.0,,19,0,1,0,0.0,0.043803047
0.073320215,46,0,0.008039356999999999,8333.0,3,0,0,0,1.0,0.08563633
0.960254968,53,0,0.3680068070000001,4700.0,6,0,0,0,1.0,0.38522115
0.32103850300000003,46,0,0.199482939,41000.0,9,0,4,0,2.0,0.10393735
0.377443789,43,0,0.215511143,11307.0,11,0,1,0,2.0,0.13346577
0.501424501,44,1,50.0,,1,0,0,0,0.0,0.50166124
1.016983017,57,1,0.155837004,1815.0,3,0,0,0,0.0,0.67699
0.029311652,56,0,0.098632109,4166.0,9,0,1,0,0.0,0.045151304
0.037962038,34,0,0.071976008,3000.0,2,0,0,0,1.0,0.0599123
0.8756567909999999,35,0,0.569448147,3750.0,13,0,0,0,0.0,0.49466258
0.626373626,27,0,0.155620061,6200.0,6,1,0,0,0.0,0.6565234
0.24332956100000006,56,0,0.141458794,9500.0,8,0,0,0,2.0,0.103999585
0.490886835,76,1,0.628649635,10959.0,20,0,4,0,0.0,0.45575345
0.076302508,45,0,0.639257719,6250.0,7,0,2,0,1.0,0.059632502
0.06876913400000001,67,0,0.291585421,6666.0,13,0,2,0,3.0,0.05384344
0.7659307479999999,51,0,0.372020495,8977.0,5,0,1,0,0.0,0.2457542
0.635601501,72,0,0.8016463509999999,6316.0,10,0,2,0,0.0,0.21906777
0.123254711,78,0,3253.0,,16,0,1,0,1.0,0.074984804
0.012911613,70,0,0.207798498,8257.0,10,0,1,0,0.0,0.04039468
0.0,59,0,0.3428946920000001,17500.0,8,0,1,0,2.0,0.05944035
0.358514039,69,0,0.136372725,5000.0,3,0,0,0,0.0,0.098015696
0.921215757,38,0,0.08886027,1552.0,1,0,0,0,0.0,0.40308055
0.0,58,0,2010.0,,7,0,2,0,0.0,0.047963057
0.198872205,50,0,0.7274932609999999,3709.0,14,0,2,0,0.0,0.20465595
0.136050119,77,2,0.343635531,8735.0,13,0,4,0,1.0,0.41749448
0.04387463,40,0,0.058794121,10000.0,12,0,0,0,0.0,0.09854908
0.9999999,21,98,0.0,,0,98,0,98,0.0,0.81378525
0.06216738400000001,43,0,0.4118207820000001,3146.0,5,0,1,0,0.0,0.048764773
0.0,60,0,0.0,8200.0,4,0,0,0,0.0,0.031644523
0.055574251,60,0,0.14575026900000002,15800.0,7,0,1,0,1.0,0.028258273
0.874293195,68,2,0.597080584,5000.0,8,0,3,0,0.0,0.59087914
0.020753758,50,0,0.299670033,10000.0,7,0,1,0,0.0,0.035763465
0.0,43,0,0.261871702,3600.0,6,0,1,0,2.0,0.080784835
0.425734781,69,0,0.526664966,3918.0,20,0,0,0,1.0,0.26346514
0.001638387,61,0,0.615168276,10666.0,10,0,4,0,0.0,0.09706388
1.015152288,55,4,0.473978388,8050.0,13,0,2,0,1.0,0.82919776
0.757073113,59,0,0.15407310300000002,6100.0,5,0,0,0,1.0,0.22060218
0.035168456,42,0,0.407998096,4200.0,4,0,2,0,1.0,0.051800326
0.9999999,60,0,0.183788985,17666.0,6,0,2,0,0.0,0.1309113
0.016759516000000002,62,0,1273.0,,10,0,1,0,0.0,0.03760135
0.0,82,0,475.0,,3,0,1,0,0.0,0.03684372
0.099622037,38,0,0.745200698,4583.0,8,0,2,0,1.0,0.13297768
0.145916477,59,0,0.292101128,7000.0,15,0,1,0,0.0,0.10655905
0.5182537229999999,57,0,0.404673853,12708.0,9,0,1,0,1.0,0.20745865
0.433108088,39,0,0.15981293300000002,6200.0,4,0,0,0,2.0,0.16849388
0.225247008,53,0,1.17860554,3140.0,11,0,2,0,0.0,0.21550784
