util_linhas_inseguras_limitada,vezes_passou_de_30_59_dias,razao_debito_limitada,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,faixa_etaria,grupo_dependentes,grupo_salarial,inadimplente
0.548518033,2,0.333422217,11,0,2,0,8,2,4,1
0.295142361,0,0.04930103,6,0,0,0,10,0,4,0
2.0,0,0.533866533,4,0,1,0,5,0,2,0
0.101996813,0,2.0,4,0,1,0,5,0,0,0
0.190980536,0,2.0,10,0,1,0,9,1,0,0
0.408422406,0,0.461613501,19,0,2,0,7,2,3,0
0.519777932,2,0.6658667420000001,16,0,2,0,10,2,3,1
0.02464305,0,0.009947892,10,0,0,0,10,1,2,0
0.122500061,0,0.506412605,7,0,1,0,6,1,2,0
0.063041615,0,2.0,2,0,1,0,10,0,0,0
0.958208358,1,0.7795342270000001,6,0,1,0,9,2,3,0
0.059112597,0,2.0,3,0,1,0,10,0,0,0
0.44076968,0,0.486474599,11,0,1,0,5,2,3,0
0.012579097,0,2.0,12,0,1,0,10,0,0,0
0.311356495,0,0.356008626,12,0,0,0,4,2,3,0
0.559863448,0,0.033983007999999995,2,1,0,0,10,1,1,0
0.043132375,0,0.376618639,7,0,1,0,6,2,3,0
0.009523356,0,0.0016380020000000002,1,0,0,0,10,0,2,0
0.0,0,0.0,1,0,0,0,3,0,3,0
0.3793390720000001,0,2.0,17,0,0,0,3,1,0,0
0.922274472,1,0.6740918440000001,15,0,0,0,8,3,2,0
0.81296356,0,0.130797001,5,0,0,0,6,1,2,0
0.196254699,1,0.354470151,14,0,0,0,8,3,2,0
0.886940471,3,0.053733208,5,0,0,0,6,3,2,1
0.17270909199999998,0,0.139992,9,0,1,0,7,2,4,0
0.174418957,0,0.32455315100000004,7,0,0,0,6,0,1,0
0.22960445,0,0.5918320260000001,18,0,1,0,10,2,2,0
2.0,0,0.7040737890000001,7,0,0,0,3,0,1,1
0.9999999,0,0.218272702,4,0,1,0,10,0,2,1
0.06637935,0,0.189364462,5,0,0,0,5,0,2,0
0.9999999,1,2.0,1,0,0,0,7,1,0,0
0.411038738,0,0.106360349,4,0,0,0,3,1,3,0
0.9999999,0,2.0,1,1,0,0,8,0,0,0
0.9999999,0,0.0,1,0,0,0,5,1,2,0
0.558872056,3,0.423504999,10,0,1,0,4,1,3,0
0.021619706,0,0.343154762,8,0,1,0,10,1,2,0
0.009119818,0,0.30983627,5,0,1,0,9,1,3,0
0.0016665279999999998,0,0.108366417,5,0,2,0,8,1,3,0
0.0,0,2.0,12,0,1,0,10,0,0,0
0.0,0,0.077926421,5,0,1,0,4,1,2,0
0.100801747,0,0.174401771,13,0,1,0,10,3,4,0
0.232321396,1,0.039192162,9,0,0,0,3,0,3,1
0.028110393,0,0.213412289,15,0,3,0,10,0,4,0
0.121532709,0,0.155711072,4,0,0,0,4,0,2,0
0.0,0,0.035370579,10,0,0,0,5,0,3,0
0.334503343,0,1.001917546,12,0,3,0,7,2,2,0
0.082338305,1,2.0,5,0,0,0,8,0,0,0
0.196580342,0,0.017951098999999998,2,0,0,0,4,3,2,0
0.0,0,2.0,5,1,1,0,7,0,0,0
0.007711875,0,2.0,10,0,2,0,10,0,0,0
0.102032675,0,0.485876177,17,0,2,0,10,2,4,0
1.264889629,3,0.29589372,7,4,1,1,10,0,3,1
0.018025006,0,2.0,4,0,0,0,10,0,0,0
0.7212787209999999,0,0.197633515,5,4,0,1,3,2,2,0
0.04636188,0,0.00479936,5,0,0,0,8,2,3,0
0.0,0,0.69870221,6,0,2,0,9,1,2,0
0.113997185,1,0.07153895099999999,10,0,0,0,10,1,3,0
0.040594726,0,0.015930113,16,0,0,0,9,1,3,0
0.9999999,3,0.245087472,4,5,0,3,10,0,4,0
0.03267642,0,2.0,5,0,3,0,9,0,0,0
0.4265497620000001,1,0.400885936,7,1,2,0,8,1,3,0
0.9999999,0,1.0,2,0,0,0,10,0,0,0
0.0,0,2.0,9,0,3,0,10,0,0,0
0.950045413,0,2.0,1,0,0,0,2,0,0,0
1.44795539,1,2.0,4,3,0,1,3,0,0,1
0.382396319,0,0.489843447,9,0,2,0,8,0,3,0
0.498038187,0,0.287952008,16,0,0,0,10,0,3,0
0.09140169,0,0.333524882,5,0,1,0,9,2,3,0
0.095572395,0,0.337094701,14,0,1,0,5,0,3,0
0.464578313,0,0.140728244,11,0,1,0,10,1,4,0
0.027165912,0,0.264155331,10,0,2,0,10,1,3,0
0.064989168,0,0.145468109,4,0,0,0,6,3,2,0
0.027783408,0,0.141203704,5,0,0,0,10,0,1,0
0.267408902,0,0.64083979,8,0,1,0,10,0,2,0
0.05666485,0,0.331466965,3,0,1,0,8,3,3,0
0.0,0,0.0,1,0,0,0,3,0,1,0
0.001696053,0,0.367227142,10,0,2,0,5,0,3,0
0.01383922,0,0.226804124,8,0,1,0,10,1,2,0
0.206297426,0,2.0,12,0,1,0,10,1,1,0
0.039302435,0,0.247172595,17,0,1,0,10,1,3,0
0.9999999,3,0.396493387,3,1,1,0,5,0,2,1
0.895601403,0,0.665937671,12,0,1,0,9,1,3,0
0.264271009,0,0.299761233,7,0,2,0,9,0,3,0
0.914443422,0,2.0,7,0,1,0,10,0,0,0
0.017381197,0,0.100971548,10,0,1,0,6,3,3,0
0.1844727,0,0.376834382,11,0,0,0,9,3,1,0
0.108430723,0,0.022391044,9,0,0,0,10,0,2,0
0.5202821870000001,0,0.003999333,4,0,0,0,6,1,3,0
0.06209793,0,2.0,3,0,0,0,10,0,0,0
0.058473406,0,2.0,6,0,0,0,8,0,0,0
0.717173937,0,0.228294178,7,0,0,0,5,0,2,0
0.221389305,0,0.167380748,3,0,0,0,3,0,2,0
0.9999999,0,0.364539716,4,0,2,0,9,0,4,0
0.7622850729999999,2,0.466351209,16,0,0,1,9,0,3,0
0.817113077,0,0.328802589,4,0,0,0,6,1,2,0
0.068378835,0,0.270526173,8,0,2,0,10,0,3,0
0.023602693,0,0.071246438,8,0,1,0,10,0,3,0
0.022578707000000003,0,0.100474881,11,0,1,0,10,0,2,0
0.922077922,2,0.435560231,4,0,1,1,6,2,1,1
0.247829519,0,0.220808723,4,0,1,0,10,0,1,0
0.612506455,1,0.155066418,9,0,1,0,9,0,4,0
0.436091559,0,0.475277823,9,0,3,0,7,2,4,0
0.398000244,0,0.021106421,4,0,0,0,10,0,3,0
0.310343285,0,2.0,8,0,2,0,10,0,0,0
0.076225343,0,0.412880143,11,0,0,0,7,2,2,0
0.228794657,1,0.582055028,31,0,1,0,6,0,3,0
0.266042513,0,0.268379547,6,0,1,0,7,3,3,0
0.251681594,0,0.332666788,6,0,1,0,7,0,3,0
0.311724711,0,2.0,17,0,2,0,8,0,0,0
0.062913388,1,0.603198401,10,0,1,0,6,0,1,0
0.792776247,1,0.209196209,5,1,0,0,6,1,3,0
0.047078536,0,0.390243902,5,0,1,0,4,0,3,0
0.616216957,1,0.510972601,8,1,1,0,7,3,3,0
0.018540622,0,0.489640131,5,0,0,0,10,0,1,0
0.032509411,0,0.39456145,13,0,1,0,10,1,2,0
0.022020589,0,2.0,10,0,2,0,6,2,1,0
0.119995714,0,2.0,4,0,0,0,10,0,0,0
0.816340136,0,0.481139221,9,0,1,0,7,2,3,0
0.843371805,0,0.185965468,3,0,1,0,7,0,3,0
0.046875652,0,0.244868229,21,0,1,0,9,0,3,0
0.061105574,0,0.344131174,9,0,1,0,10,0,3,0
0.168567616,0,0.469066367,15,0,1,0,8,2,3,0
0.02945985,1,0.464997154,8,0,1,0,10,3,3,0
0.001777699,0,0.001999334,5,0,0,0,10,0,2,0
0.175077736,0,0.071785643,11,0,0,0,9,0,3,0
0.041819601,0,0.354570637,12,0,1,0,10,3,3,0
0.366006665,4,0.404761905,9,0,2,0,10,1,3,1
0.018107966,0,0.178912352,10,2,0,0,4,3,3,1
0.80215092,1,0.099686614,6,0,0,0,7,2,3,0
0.02090215,0,2.0,10,0,2,0,10,0,0,0
0.04834156,0,0.5640968670000001,18,0,2,0,10,1,3,0
0.062953345,0,0.010159652,4,0,0,0,7,3,3,0
0.03399381,0,0.42676604,8,0,1,0,10,0,2,0
0.17710105899999998,1,2.0,17,0,0,0,10,0,0,0
0.002118465,0,0.15815348699999998,3,0,1,0,10,3,4,0
0.379391101,2,0.085494043,9,0,0,0,10,0,2,0
0.042471042,0,0.005947553,13,0,0,0,10,1,4,0
0.278668119,0,0.445449406,12,0,2,0,10,0,2,0
0.125792633,0,0.8078845090000001,13,0,1,0,9,1,1,0
0.441401993,0,0.467218969,32,0,0,0,10,0,3,0
0.020939294,0,0.003858166,4,0,0,0,10,0,3,0
0.148617029,0,2.0,5,0,1,0,7,0,0,0
0.135528836,0,0.538520141,20,0,2,0,9,0,3,0
0.6079887620000001,0,0.341243917,16,0,1,0,7,2,4,0
0.102684291,0,0.117893534,10,0,1,0,10,0,3,0
0.979574347,0,1.109204368,6,1,1,0,8,0,1,0
0.016575708999999998,0,0.250628992,6,0,1,0,7,0,3,0
0.128993211,0,0.247263883,7,0,1,0,8,2,3,0
0.093456934,0,2.0,9,0,1,0,10,0,0,0
0.007579215,0,0.204867006,6,0,2,0,9,1,3,0
0.0,0,2.0,4,0,0,0,10,0,0,0
0.08189158,0,0.070708856,12,1,0,0,5,0,3,0
0.565443456,0,2.0,5,0,0,0,9,1,0,0
0.208874034,0,2.0,17,0,6,0,10,0,0,0
0.97921867,0,1.154153811,12,0,4,0,6,0,3,0
0.059912404,0,0.114590833,8,0,0,0,9,0,3,0
0.103375481,1,0.104946754,10,0,0,1,7,3,3,0
0.00522046,0,0.114067119,3,0,1,0,9,0,3,0
0.406153651,0,0.795867355,9,0,2,0,9,3,3,0
0.7174870440000001,1,0.450539247,8,0,2,0,6,3,4,1
0.594677486,0,0.422878381,9,0,1,0,8,0,3,0
0.019975682,0,2.0,13,0,2,0,10,0,0,0
0.6242523560000001,0,0.46245718,11,0,2,0,10,0,3,0
0.083558124,0,0.037306378,11,0,0,0,9,0,4,0
0.036632359,0,0.51695665,6,0,1,0,7,0,2,0
0.082062726,0,0.02191484,6,0,0,0,10,0,4,0
0.409772966,0,0.514362057,12,0,2,0,10,0,3,0
0.065421016,1,0.238432226,9,0,0,0,9,0,1,0
0.4505236970000001,0,0.230292294,17,0,0,0,8,0,3,1
0.0,0,2.0,8,0,1,0,10,0,0,0
0.285274365,0,0.335944009,10,0,1,0,10,0,3,0
0.389536821,1,2.0,2,0,0,0,10,0,0,1
0.9999999,0,0.10182606,1,1,0,1,4,0,2,1
0.019902146000000003,1,2.0,9,0,1,0,10,0,0,0
0.019985873,0,2.0,10,0,2,0,7,0,0,0
0.467914899,0,0.71973408,8,0,1,0,10,0,2,0
0.096255655,0,2.0,10,0,2,0,10,0,1,0
0.66370612,0,0.05714782,3,0,0,0,6,1,3,0
0.017746400000000002,0,0.218600608,10,0,0,0,10,0,2,0
0.013014227,0,0.098414512,6,0,1,0,10,1,3,0
0.016709164,1,0.003437142,5,0,0,0,9,1,3,0
0.9999999,1,0.356064841,6,0,2,0,7,0,3,0
0.9999999,0,0.15457960099999998,3,0,1,0,6,2,2,0
0.9999999,0,2.0,1,0,0,0,6,0,0,1
0.0,0,0.547411286,9,0,2,0,10,0,3,0
0.709163347,0,0.30326295600000003,3,0,0,1,10,0,1,0
0.01091124,0,0.371525695,19,0,3,0,10,0,3,0
0.516831579,0,0.862385321,8,0,1,0,5,0,1,0
0.159765943,1,0.907829534,10,0,1,0,8,0,1,0
0.036376099,0,0.131416056,10,0,1,0,3,0,3,0
0.409807215,0,0.8053982009999999,7,0,2,0,10,0,2,0
0.093447921,0,0.595563658,10,0,0,0,5,0,2,0
0.18436052100000005,0,0.3046875,5,0,1,0,10,0,3,0
0.080213904,0,2.0,15,0,2,0,4,0,0,0
0.055016071,0,0.318506998,12,0,1,0,9,0,3,0
0.039821545,0,0.318637275,17,0,2,0,8,2,4,0
0.02378799,0,2.0,10,0,1,0,10,0,0,0
0.9999999,0,0.000514536,1,0,0,0,4,0,2,0
0.9999999,0,0.367629786,2,0,1,0,4,2,2,0
0.9999999,0,0.373932012,2,3,1,0,8,3,3,0
0.353858457,0,0.938530735,5,0,1,0,8,1,1,1
0.412671436,0,0.4883864020000001,5,0,2,0,10,0,3,0
0.14357140599999998,0,0.255073032,9,0,0,0,6,1,3,0
0.048870542,0,0.195322196,5,0,2,0,10,1,3,0
0.6266411620000001,1,0.068580167,3,0,0,0,7,2,3,0
0.508213685,0,0.189047944,11,0,0,0,8,0,2,0
0.437810945,0,0.000908678,1,0,0,0,3,0,1,0
0.00042103,1,2.0,4,0,0,0,6,2,0,0
0.0,0,0.22039048,9,0,1,0,10,0,4,0
0.19619019,0,0.108753316,3,0,0,0,5,0,3,0
0.017236454,0,0.362660058,8,0,2,0,4,0,2,0
1.046476762,2,1.449,5,1,1,2,7,3,3,0
0.0,0,2.0,3,0,0,0,10,3,0,0
0.232464644,0,0.165434021,6,0,0,0,6,2,3,0
0.350125553,0,2.0,6,0,0,0,10,2,0,0
0.006722901999999999,0,0.101317583,12,0,1,0,10,0,1,0
0.008199504,0,0.176778773,11,0,2,0,10,0,4,0
0.543772649,0,0.487328528,8,0,1,0,8,3,2,0
0.071618037,0,2.0,18,0,1,0,10,0,0,0
0.149935484,0,0.473755965,12,0,2,0,5,3,2,0
0.21530441600000005,0,0.156780549,7,0,0,0,10,1,3,0
0.394412849,0,0.377245509,5,0,0,0,8,0,1,0
0.015694403,0,0.00657049,8,0,0,0,10,2,3,0
0.205129308,0,0.359084994,18,0,4,0,9,2,4,0
0.552222389,0,0.422300635,8,0,2,0,8,1,3,0
0.0,0,0.06397441,3,0,0,0,3,0,2,0
0.169724701,0,0.172744722,8,0,0,0,7,0,1,0
0.039464143,0,0.006214916,6,0,0,0,10,0,3,0
0.294727181,0,0.483172276,11,0,1,0,10,0,2,0
0.895603026,0,1.063940844,9,0,1,0,7,0,2,0
0.11009633,0,0.283182573,5,0,1,0,10,0,3,0
0.2156312,0,0.333068489,13,0,1,0,10,0,3,0
0.84584021,1,0.354411397,14,1,0,5,3,0,2,1
0.297094601,1,0.603763294,9,0,1,0,6,2,2,0
0.555658703,0,0.6330852379999999,16,0,3,0,10,0,4,0
0.341359611,0,0.3923560720000001,15,0,1,0,7,1,3,0
0.027146493,0,0.118100291,14,0,2,0,9,1,4,0
0.0,0,0.0,1,0,0,0,10,0,0,0
0.002079713,0,2.0,11,0,1,0,6,1,0,0
0.9999999,0,2.0,5,0,1,0,10,0,0,0
0.942760413,0,2.0,5,1,0,0,5,2,0,0
0.691448065,0,0.13952455,3,0,0,2,6,3,3,0
0.265564591,0,0.19908899,4,0,0,0,6,3,3,0
0.196428805,0,0.211789353,11,0,1,0,10,4,3,0
0.07709587799999999,0,0.278210117,6,0,1,0,8,0,2,0
0.060585265,0,0.070202174,5,0,1,1,10,0,3,0
0.370445687,0,0.015112764,5,0,0,0,7,3,2,0
0.038600188,0,0.30889214800000003,14,0,1,0,7,2,3,0
0.970008569,2,0.577553957,5,0,1,0,5,3,2,1
0.019068757,0,0.481903619,12,0,1,0,6,1,3,0
0.019290685,0,2.0,9,0,4,0,10,0,0,0
0.70836867,0,0.598128445,18,0,1,0,8,0,3,0
0.237685705,0,0.63765219,12,0,1,0,5,2,3,0
0.308088458,1,2.0,9,0,2,0,6,0,0,0
0.74690124,0,0.7905460470000001,10,0,2,0,9,0,2,1
0.055496994,1,2.0,16,0,2,0,5,0,0,0
0.936288089,3,1.099345628,9,0,1,0,5,3,1,1
0.004102512,1,2.0,12,0,1,0,10,0,0,0
0.008542409,0,2.0,8,0,0,0,10,0,0,0
0.0,0,0.632121885,6,0,1,0,5,0,3,0
0.023569745,0,0.056616195,2,0,0,0,8,2,3,0
0.05899108,0,2.0,3,0,0,0,10,0,0,0
0.947174385,1,2.0,10,0,1,0,8,3,0,0
0.30565559800000003,0,0.368152031,15,0,2,0,8,1,3,0
0.193761201,0,0.400654426,8,0,2,0,5,3,3,0
0.261410477,0,2.0,6,0,1,0,9,0,0,0
0.256476863,0,0.882512182,12,0,2,0,9,0,1,0
0.032815483,0,0.14047510300000002,6,0,1,0,8,1,3,0
0.456826843,0,2.0,6,0,0,0,9,0,0,0
0.9999999,1,0.0,3,0,0,0,10,0,0,0
0.022450403,0,0.00625543,10,0,0,0,9,0,3,0
0.147472265,1,0.687755659,14,0,2,0,8,1,2,0
0.24187906,1,0.009327115,3,0,0,0,3,0,1,0
0.011262565,0,0.49590082,10,0,1,0,6,2,3,0
0.013976142,0,0.232303309,14,0,1,0,9,2,3,0
0.452353927,0,0.888069935,11,0,3,0,7,1,3,0
1.176043557,0,2.0,4,2,0,0,7,0,0,0
1.034643571,1,0.017685506,2,0,0,0,3,0,2,0
0.118637421,0,0.149973689,8,0,1,0,10,1,3,0
1.05997601,0,0.5632081760000001,6,0,1,0,7,1,3,0
0.083790154,0,0.29561545100000003,8,0,2,0,6,2,3,0
0.109786189,0,2.0,11,0,2,0,8,0,0,0
0.08648896800000001,0,0.07215089200000001,8,0,0,0,4,0,3,0
0.0,2,0.174780527,6,0,1,0,4,0,2,0
0.492542261,0,0.431419605,9,0,2,0,6,3,3,0
0.051590224,0,0.397028814,8,0,3,0,5,3,4,0
0.311716542,4,0.464680142,10,0,1,0,8,1,3,0
0.001873829,0,0.02212687,6,0,1,0,7,3,5,0
0.041468149,0,0.5254598770000001,6,0,2,0,10,0,2,0
0.284929399,0,0.46177726,5,0,0,0,9,0,2,0
0.011436278,0,0.005840241,4,0,0,0,10,0,3,0
0.562812396,1,2.0,5,0,0,0,9,0,0,0
0.007231779,0,0.002761642,9,0,0,0,10,0,3,0
0.9999999,0,2.0,2,0,1,0,9,0,0,0
0.5410046239999999,0,2.0,16,0,2,0,10,0,0,0
0.250681694,0,0.10475793,4,0,0,0,3,0,2,0
0.050457899,0,0.028858883,8,0,0,0,9,0,2,0
0.320564664,0,0.064039409,2,0,0,0,10,0,1,0
0.473301522,0,0.352312179,23,0,1,0,10,0,3,1
0.190710166,0,0.470994248,18,0,0,0,10,0,3,0
0.10425358,0,2.0,8,0,2,0,8,1,0,0
0.442465549,0,0.285027918,11,0,1,0,10,1,3,1
0.538019018,1,0.489040585,10,0,2,0,10,2,4,0
1.000555401,0,0.392425039,5,0,0,0,3,1,1,0
0.7986006999999999,0,0.15282392,3,0,0,0,3,0,1,0
0.004887549000000001,1,0.870170386,23,0,6,0,10,0,2,0
0.030248488,0,2.0,4,0,1,0,7,0,0,0
0.011419438,0,1.968976684,15,0,2,0,6,2,4,0
0.9999999,0,1.554310012,7,0,3,0,8,0,2,0
0.6677639129999999,0,2.0,19,0,0,0,10,0,0,0
0.0,0,0.223101858,7,0,1,0,5,1,4,0
0.002065506,0,0.326266695,11,0,1,0,4,0,3,0
0.036397573,0,1.304836895,3,0,1,0,9,0,2,0
0.295415374,0,0.254686328,7,0,1,0,5,0,2,0
0.0,0,0.000192345,4,0,0,0,7,2,3,0
0.116667538,0,0.193883225,6,0,1,0,6,2,3,0
0.079203471,0,0.229044637,11,0,1,0,8,2,3,0
0.12559162699999998,0,0.144544951,3,0,0,0,10,1,3,0
0.179029852,0,0.559906682,19,0,2,0,8,1,3,0
0.0034570440000000003,0,0.176551369,6,0,1,0,9,0,4,0
0.262956174,0,0.016737892,2,0,0,0,3,0,2,0
0.660359015,0,0.651573716,6,0,1,0,10,0,2,0
0.913176675,0,0.43777511,14,0,1,0,10,1,3,1
0.409571701,0,0.13379073800000002,7,0,0,0,7,1,2,0
0.002277715,0,0.376871451,8,0,1,0,9,2,3,0
0.035712585,0,0.378550329,4,0,1,0,5,2,2,0
0.404397379,0,0.396059982,8,0,0,0,3,0,2,0
0.020412385,0,0.10875,4,1,0,0,7,1,3,0
0.8275987459999999,0,0.528850522,6,0,1,0,4,0,1,0
0.088742605,0,0.07998222599999999,5,0,0,0,4,0,3,0
0.814039326,3,0.16877749600000005,10,0,0,0,9,0,3,1
0.045155657,0,0.248395777,6,0,2,0,5,0,3,0
0.026783801,0,0.25081504,6,0,1,0,8,3,3,0
0.555013165,0,2.0,8,0,2,0,8,1,0,0
0.129974005,0,0.258988624,8,0,1,0,9,1,4,0
0.023052806,0,0.479742173,7,0,2,0,7,0,2,0
0.379258624,0,2.0,7,0,2,0,8,0,0,0
0.102065855,0,0.310554686,5,0,2,0,10,0,3,0
0.002394705,0,0.001423285,13,0,0,0,10,0,2,0
0.9999999,0,0.07549121,2,0,0,0,3,0,2,0
0.019587083,0,0.022622172000000003,7,0,0,0,9,0,3,0
0.020659988,0,0.474613687,12,0,2,0,10,1,3,0
0.4116864770000001,1,0.231217391,14,0,1,0,10,0,4,0
0.00544384,0,1.0,5,0,0,0,10,0,0,0
0.676783719,0,0.332632317,12,0,0,0,6,0,2,0
0.757475083,0,0.484175458,7,4,2,2,9,0,1,1
0.071901338,0,0.006142506,8,0,0,0,10,0,3,0
0.0,0,0.398321251,6,0,1,0,5,3,3,0
0.00963214,0,0.181007885,14,0,2,0,10,0,3,0
0.058155348,0,0.269738314,7,0,2,0,5,0,3,0
0.0,0,0.235023041,9,0,1,0,9,0,4,0
0.020206864,0,0.021591363,12,0,0,0,10,0,2,0
0.513035528,0,0.332167832,9,0,2,0,10,2,4,0
0.034208726,0,2.0,3,0,0,0,10,0,0,0
0.71314741,1,2.0,4,6,0,0,9,0,0,1
0.9999999,0,2.0,8,0,1,0,4,0,0,0
0.136163229,0,2.0,13,0,2,0,9,0,0,0
0.004531171,1,0.52195029,10,0,1,0,8,0,3,0
0.006168032,0,2.0,10,0,3,0,10,0,0,0
0.381228834,0,0.011664723,3,0,0,0,5,1,3,0
0.015533493,0,0.341898721,13,0,2,0,8,1,3,0
0.8217963220000001,0,0.6483851310000001,10,0,1,0,4,3,3,0
0.060653443,0,0.232213439,7,0,2,0,7,0,3,0
0.843003568,0,0.892355694,11,0,3,0,9,3,3,0
0.430440471,0,0.376014991,20,0,0,0,10,0,1,0
0.029589648,0,0.047190562,7,0,1,0,10,0,3,0
0.097183444,0,0.303078137,14,0,0,0,8,0,2,0
0.9999999,0,2.0,1,1,0,0,6,0,0,1
0.36437085,0,2.0,1,0,0,0,10,0,0,0
0.0,0,0.278062678,8,0,1,0,10,0,2,0
0.124638898,0,2.0,7,0,2,0,7,0,0,0
0.518516049,0,2.0,5,0,0,0,5,0,0,0
0.032350477,0,0.34155335299999995,11,0,2,0,8,0,4,0
0.062462480999999986,0,2.0,6,0,2,0,7,3,0,0
0.015127845,0,0.072985403,15,0,0,0,10,0,3,1
0.041626546,0,0.008501119,6,0,0,0,10,0,2,0
0.021121694,0,0.033977348,4,0,0,0,10,0,1,0
0.010037832,0,0.004385965,10,0,0,0,9,0,3,0
0.367116103,0,0.643981852,10,0,1,0,8,0,2,0
0.386929344,0,0.40736384,9,0,1,0,7,1,3,0
0.625229128,0,0.81383855,5,0,1,0,4,1,1,0
0.282345919,0,2.0,1,2,0,0,6,0,0,0
0.328388992,0,2.0,13,0,2,0,7,0,0,0
0.024694159,0,0.224884939,9,0,1,0,10,0,3,0
0.7087397059999999,0,0.293959575,11,0,2,0,6,2,3,0
0.033451646,0,2.0,8,0,0,0,10,0,0,0
0.007967481,0,0.002806771,23,0,0,0,10,2,4,0
0.150901703,0,0.31166883300000003,27,0,3,0,6,4,3,1
0.129725004,0,0.331185424,5,0,2,0,8,1,3,0
0.8321720690000001,3,0.457541568,10,1,2,0,8,1,2,0
0.002914252,0,0.000606943,6,0,0,0,10,0,3,0
0.08539336300000001,0,0.327449699,13,0,1,0,8,0,4,0
0.082452047,2,0.453056561,14,0,1,0,9,2,3,0
0.488818646,0,0.61285162,18,0,6,0,6,0,3,0
0.27984057100000004,0,0.453295278,10,0,1,0,7,0,2,0
0.023326186,0,2.0,5,0,2,0,10,0,0,0
0.024305372,0,2.0,10,0,2,0,10,0,0,0
0.309379897,0,0.217508781,4,0,1,0,7,2,2,0
0.075110761,0,0.016044384,8,0,0,0,6,0,3,0
0.048356495,0,0.24887375,7,0,1,0,8,1,3,0
0.123441556,0,0.346528973,4,0,1,0,6,1,4,0
1.28452579,2,0.688362328,8,1,2,1,5,1,2,0
0.203959597,0,0.072914726,6,0,1,0,7,2,4,0
0.048934442,0,0.007802975,12,0,0,0,10,0,2,0
0.187713575,0,0.340909091,10,0,1,0,4,2,3,0
0.851561053,0,0.453493825,8,0,2,0,6,0,3,0
0.059125351,0,0.155128205,9,0,1,0,10,0,3,0
0.238829674,1,0.259947774,25,0,2,1,9,0,4,0
2.0,0,0.060827936,2,0,0,0,10,0,2,0
0.032091409,0,0.008511231999999999,6,0,0,0,10,0,3,0
0.690677242,0,1.099846727,19,0,1,0,10,1,3,0
0.279796941,0,0.123905287,4,0,0,0,6,3,2,0
0.024618436,0,2.0,13,0,2,0,10,0,0,0
0.960601784,1,2.0,19,0,2,0,10,1,0,0
0.915223648,0,0.214066583,8,0,1,0,10,0,3,0
0.327957163,0,0.776742912,10,0,2,0,10,2,3,0
0.181204699,1,0.7109067020000001,6,0,0,1,3,0,1,0
0.211895911,0,0.112177729,12,0,0,0,10,0,2,0
0.013021933,0,2.0,7,0,2,0,10,0,0,0
0.9999999,0,0.0,1,1,0,0,8,3,2,0
0.241924415,0,0.516206897,15,0,1,0,9,0,2,0
0.065362448,0,0.267690136,6,0,2,0,7,3,4,0
0.484903019,0,0.5292872270000001,7,0,1,0,4,0,2,0
0.006137192,0,2.0,17,0,0,0,10,0,0,0
0.498145645,0,0.385791653,11,0,2,0,6,3,4,0
0.9999999,0,0.194553054,6,0,1,0,10,1,4,0
0.009782396,0,0.575388575,19,0,2,0,8,1,3,0
0.535233314,0,0.281110327,6,0,2,0,8,1,2,0
0.038531859,0,0.305183818,9,0,1,0,10,0,3,0
0.007849608000000001,0,2.0,3,0,0,0,10,0,0,0
0.428103981,1,0.041947273,7,1,1,1,9,1,5,0
0.582197011,1,0.8980008159999999,5,0,1,0,8,0,2,0
0.190305402,0,0.52424081,6,0,0,1,4,0,1,0
0.219618342,0,1.240255138,14,0,2,0,6,0,1,0
0.10299485,0,2.0,3,0,0,0,7,0,0,0
0.195046916,0,0.398522382,10,0,1,0,4,1,2,0
0.128697956,0,0.421830005,10,0,3,0,10,1,3,0
0.969002067,0,0.30284857600000004,4,0,0,0,5,0,1,0
0.087127577,0,0.166223196,8,0,0,0,8,1,3,0
0.895844201,2,0.085085693,7,4,0,0,10,1,3,0
0.117637647,0,0.126430397,7,0,0,0,5,3,3,0
0.01732435,0,0.22762179,7,0,1,0,4,0,3,0
0.004194748,0,0.002822865,10,0,0,0,9,1,2,0
0.221477852,0,1.178547635,4,0,1,0,3,1,1,0
0.126179063,0,0.339862593,11,0,2,0,7,2,3,0
0.786220687,1,0.374363188,11,1,1,1,5,3,3,1
0.437683158,0,2.0,2,0,0,0,6,3,0,0
0.143512528,0,0.005476118,1,0,0,0,7,0,3,0
0.16168628599999998,0,2.0,23,0,1,0,7,2,0,0
0.0,0,0.339732054,8,0,1,0,8,0,3,0
0.05919704,0,2.0,1,0,0,0,9,0,0,0
0.065048617,0,0.245786706,7,0,2,0,7,2,3,0
0.0027263390000000004,0,0.215623852,21,0,1,0,10,0,3,0
0.267622063,0,2.0,3,0,2,0,10,0,0,0
0.0,0,0.0,5,0,0,0,10,0,2,0
0.501565979,0,0.157475394,9,0,0,0,10,0,3,0
0.060286751,2,0.226514486,15,0,1,0,10,1,3,0
0.062503378,0,0.270720655,10,0,1,0,5,1,3,0
0.417597067,0,0.249796583,3,0,0,0,2,0,1,0
0.9999999,0,0.407351154,3,0,0,0,10,0,2,0
0.0,0,2.0,8,0,2,0,7,0,0,0
0.007048285,0,0.29790881,10,0,0,0,5,1,3,0
